date,type,frontiere,valeur
2005-02-01,Importations,Espagne,-0.013349
2005-03-01,Importations,Espagne,-0.014819
2005-04-01,Importations,Espagne,-0.010006
2005-05-01,Importations,Espagne,-0.000125
2005-06-01,Importations,Espagne,-0.001576
2005-07-01,Importations,Espagne,-0.000109
2005-08-01,Importations,Espagne,
2005-09-01,Importations,Espagne,-0.005049
2005-10-01,Importations,Espagne,-0.024014
2005-11-01,Importations,Espagne,-0.061114
2005-12-01,Importations,Espagne,-0.063924
2006-01-01,Importations,Espagne,-0.02571
2006-02-01,Importations,Espagne,-0.084089
2006-03-01,Importations,Espagne,-0.182888
2006-04-01,Importations,Espagne,-0.029609
2006-05-01,Importations,Espagne,-0.000798
2006-06-01,Importations,Espagne,-0.013734
2006-07-01,Importations,Espagne,-0.056889
2006-08-01,Importations,Espagne,-0.009464
2006-09-01,Importations,Espagne,-0.008444
2006-10-01,Importations,Espagne,-0.042719
2006-11-01,Importations,Espagne,-0.143412
2006-12-01,Importations,Espagne,-0.130819
2007-01-01,Importations,Espagne,-0.01834
2007-02-01,Importations,Espagne,-0.014256
2007-03-01,Importations,Espagne,-0.023099
2007-04-01,Importations,Espagne,-0.005052
2007-05-01,Importations,Espagne,-0.004721
2007-06-01,Importations,Espagne,-0.011901
2007-07-01,Importations,Espagne,-0.017413
2007-08-01,Importations,Espagne,-0.007382
2007-09-01,Importations,Espagne,-0.0514
2007-10-01,Importations,Espagne,-0.135637
2007-11-01,Importations,Espagne,-0.115097
2007-12-01,Importations,Espagne,-0.073119
2008-01-01,Importations,Espagne,-0.039217
2008-02-01,Importations,Espagne,-0.018568
2008-03-01,Importations,Espagne,-0.09932
2008-04-01,Importations,Espagne,-0.138158
2008-05-01,Importations,Espagne,-0.074241
2008-06-01,Importations,Espagne,-0.114002
2008-07-01,Importations,Espagne,-0.081839
2008-08-01,Importations,Espagne,-0.046623
2008-09-01,Importations,Espagne,-0.061457
2008-10-01,Importations,Espagne,-0.143743
2008-11-01,Importations,Espagne,-0.121605
2008-12-01,Importations,Espagne,-0.127631
2009-01-01,Importations,Espagne,-0.238413
2009-02-01,Importations,Espagne,-0.199732
2009-03-01,Importations,Espagne,-0.11603
2009-04-01,Importations,Espagne,-0.070656
2009-05-01,Importations,Espagne,-0.057281
2009-06-01,Importations,Espagne,-0.099788
2009-07-01,Importations,Espagne,-0.157647
2009-08-01,Importations,Espagne,-0.095698
2009-09-01,Importations,Espagne,-0.095279
2009-10-01,Importations,Espagne,-0.061981
2009-11-01,Importations,Espagne,-0.197104
2009-12-01,Importations,Espagne,-0.304796
2010-01-01,Importations,Espagne,-0.382632
2010-02-01,Importations,Espagne,-0.342204
2010-03-01,Importations,Espagne,-0.378027
2010-04-01,Importations,Espagne,-0.357458
2010-05-01,Importations,Espagne,-0.215079
2010-06-01,Importations,Espagne,-0.195071
2010-07-01,Importations,Espagne,-0.137277
2010-08-01,Importations,Espagne,-0.041328
2010-09-01,Importations,Espagne,-0.145842
2010-10-01,Importations,Espagne,-0.202772
2010-11-01,Importations,Espagne,-0.104046
2010-12-01,Importations,Espagne,-0.414648
2011-01-01,Importations,Espagne,-0.302052
2011-02-01,Importations,Espagne,-0.197185
2011-03-01,Importations,Espagne,-0.43501
2011-04-01,Importations,Espagne,-0.309502
2011-05-01,Importations,Espagne,-0.103569
2011-06-01,Importations,Espagne,-0.091333
2011-07-01,Importations,Espagne,-0.058289
2011-08-01,Importations,Espagne,-0.011708
2011-09-01,Importations,Espagne,-0.051796
2011-10-01,Importations,Espagne,-0.105037
2011-11-01,Importations,Espagne,-0.215436
2011-12-01,Importations,Espagne,-0.189982
2012-01-01,Importations,Espagne,-0.043497
2012-02-01,Importations,Espagne,-0.458824
2012-03-01,Importations,Espagne,-0.16003
2012-04-01,Importations,Espagne,-0.320401
2012-05-01,Importations,Espagne,-0.183142
2012-06-01,Importations,Espagne,-0.039713
2012-07-01,Importations,Espagne,-0.026125
2012-08-01,Importations,Espagne,-0.120973
2012-09-01,Importations,Espagne,-0.163535
2012-10-01,Importations,Espagne,-0.383352
2012-11-01,Importations,Espagne,-0.337571
2012-12-01,Importations,Espagne,-0.330024
2013-01-01,Importations,Espagne,-0.290959
2013-02-01,Importations,Espagne,-0.454007
2013-03-01,Importations,Espagne,-0.643129
2013-04-01,Importations,Espagne,-0.554228
2013-05-01,Importations,Espagne,-0.106374
2013-06-01,Importations,Espagne,-0.040926
2013-07-01,Importations,Espagne,-0.004051
2013-08-01,Importations,Espagne,-0.012619
2013-09-01,Importations,Espagne,-0.081838
2013-10-01,Importations,Espagne,-0.108085
2013-11-01,Importations,Espagne,-0.386156
2013-12-01,Importations,Espagne,-0.142174
2014-01-01,Importations,Espagne,-0.432734
2014-02-01,Importations,Espagne,-0.644478
2014-03-01,Importations,Espagne,-0.385546
2014-04-01,Importations,Espagne,-0.210514
2014-05-01,Importations,Espagne,-0.037992
2014-06-01,Importations,Espagne,-0.000312
2014-07-01,Importations,Espagne,-0.000125
2014-08-01,Importations,Espagne,
2014-09-01,Importations,Espagne,
2014-10-01,Importations,Espagne,-0.0298323
2014-11-01,Importations,Espagne,-0.1324653
2014-12-01,Importations,Espagne,-0.246157
2015-01-01,Importations,Espagne,-0.0953883
2015-02-01,Importations,Espagne,-0.4887322
2015-03-01,Importations,Espagne,-0.278833
2015-04-01,Importations,Espagne,-0.1407932
2015-05-01,Importations,Espagne,-0.0039859
2015-06-01,Importations,Espagne,-0.002077
2015-07-01,Importations,Espagne,-0.0124537
2015-08-01,Importations,Espagne,-0.0044628
2015-09-01,Importations,Espagne,-0.011497
2015-10-01,Importations,Espagne,-0.1665689
2015-11-01,Importations,Espagne,-0.1590391
2015-12-01,Importations,Espagne,-0.0186726
2016-01-01,Importations,Espagne,-0.5024225
2016-02-01,Importations,Espagne,-0.4770947
2016-03-01,Importations,Espagne,-0.4302682
2016-04-01,Importations,Espagne,-0.7886944
2016-05-01,Importations,Espagne,-0.2495198
2016-06-01,Importations,Espagne,-0.0017886
2016-07-01,Importations,Espagne,-0.0073149
2016-08-01,Importations,Espagne,-0.0004431
2016-09-01,Importations,Espagne,-0.0436976
2016-10-01,Importations,Espagne,-0.6828847
2016-11-01,Importations,Espagne,-0.5611767
2016-12-01,Importations,Espagne,-0.3565669
2017-01-01,Importations,Espagne,-0.8298182
2017-02-01,Importations,Espagne,-0.4654654
2017-03-01,Importations,Espagne,-0.1038722
2017-04-01,Importations,Espagne,-0.021071
2017-05-01,Importations,Espagne,-0.0025124
2017-06-01,Importations,Espagne,
2017-07-01,Importations,Espagne,-2.1e-05
2017-08-01,Importations,Espagne,
2017-09-01,Importations,Espagne,-0.0001206
2017-10-01,Importations,Espagne,-0.0988573
2017-11-01,Importations,Espagne,-0.7505487
2017-12-01,Importations,Espagne,-0.5795801
2018-01-01,Importations,Espagne,-0.0224081
2018-02-01,Importations,Espagne,-0.1592322
2018-03-01,Importations,Espagne,-1.0241086
2018-04-01,Importations,Espagne,-0.1421537
2018-05-01,Importations,Espagne,-0.0054937
2018-06-01,Importations,Espagne,
2018-07-01,Importations,Espagne,-0.0072587
2018-08-01,Importations,Espagne,-0.1593198
2018-09-01,Importations,Espagne,-0.0695134
2018-10-01,Importations,Espagne,-0.4222511
2018-11-01,Importations,Espagne,-0.6676521
2018-12-01,Importations,Espagne,-0.3492229
2019-01-01,Importations,Espagne,-0.5404194
2019-02-01,Importations,Espagne,-0.1114833
2019-03-01,Importations,Espagne,-0.0026256
2019-04-01,Importations,Espagne,-0.0295468
2019-05-01,Importations,Espagne,-0.0276916
2019-06-01,Importations,Espagne,-0.0101644
2019-07-01,Importations,Espagne,-0.0349921
2019-08-01,Importations,Espagne,-0.0387638
2019-09-01,Importations,Espagne,-0.1554841
2019-10-01,Importations,Espagne,-0.144462
2019-11-01,Importations,Espagne,-0.8209255
2019-12-01,Importations,Espagne,-0.8111591
2020-01-01,Importations,Espagne,-0.2668926
2020-02-01,Importations,Espagne,-0.0718644
2020-03-01,Importations,Espagne,-0.288563
2020-04-01,Importations,Espagne,-0.2550474
2020-05-01,Importations,Espagne,-0.1353273
2020-06-01,Importations,Espagne,-0.2511955
2020-07-01,Importations,Espagne,-0.4428546
2020-08-01,Importations,Espagne,-0.6312753
2020-09-01,Importations,Espagne,-1.0347026
2020-10-01,Importations,Espagne,-0.7467226
2020-11-01,Importations,Espagne,-0.4765488
2020-12-01,Importations,Espagne,-1.1372151
2021-01-01,Importations,Espagne,-0.6206824
2021-02-01,Importations,Espagne,-1.1876607
2021-03-01,Importations,Espagne,-0.6950484
2021-04-01,Importations,Espagne,-0.4948531
2021-05-01,Importations,Espagne,-0.3051096
2021-06-01,Importations,Espagne,-0.0858076
2021-07-01,Importations,Espagne,-0.1337463
2021-08-01,Importations,Espagne,-0.0062527
2021-09-01,Importations,Espagne,-0.0578928
2021-10-01,Importations,Espagne,-0.0845737
2021-11-01,Importations,Espagne,-1.0713718
2021-12-01,Importations,Espagne,-1.2496737
2022-01-01,Importations,Espagne,-0.9263328
2022-02-01,Importations,Espagne,-0.1826965
2022-03-01,Importations,Espagne,-0.8270676
2022-04-01,Importations,Espagne,-1.05081
2022-05-01,Importations,Espagne,-0.8263047
2022-06-01,Importations,Espagne,-0.60593012
2022-07-01,Importations,Espagne,-0.9895855
2022-08-01,Importations,Espagne,-1.4810205
2022-09-01,Importations,Espagne,-1.7864824
2022-10-01,Importations,Espagne,-1.253221
2022-11-01,Importations,Espagne,-1.4235682
2022-12-01,Importations,Espagne,-1.5800087
2023-01-01,Importations,Espagne,-1.1708033
2023-02-01,Importations,Espagne,-0.9064852
2023-03-01,Importations,Espagne,-1.3483067
2023-04-01,Importations,Espagne,-1.0428462
2023-05-01,Importations,Espagne,-0.7002791
2023-06-01,Importations,Espagne,-0.4811886
2023-07-01,Importations,Espagne,-0.1630206
2023-08-01,Importations,Espagne,-0.39963
2023-09-01,Importations,Espagne,-0.2319374
2023-10-01,Importations,Espagne,-0.432499
2023-11-01,Importations,Espagne,-1.0105052
2023-12-01,Importations,Espagne,-0.7954867
2024-01-01,Importations,Espagne,-0.7387158
2024-02-01,Importations,Espagne,-1.2454895
2024-03-01,Importations,Espagne,-1.1872993
2024-04-01,Importations,Espagne,-1.1503925
2024-05-01,Importations,Espagne,-0.496571
2024-06-01,Importations,Espagne,-0.2733117
2024-07-01,Importations,Espagne,-0.1521957
2024-08-01,Importations,Espagne,-0.0895043
2024-09-01,Importations,Espagne,-0.1978077
2024-10-01,Importations,Espagne,-0.3697445
2024-11-01,Importations,Espagne,-0.3204491
2024-12-01,Importations,Espagne,-0.36908275
2025-01-01,Importations,Espagne,-0.979118425
2025-02-01,Importations,Espagne,-0.96984605
2025-03-01,Importations,Espagne,-1.411657
2025-04-01,Importations,Espagne,-1.053971575
2025-05-01,Importations,Espagne,-0.766656625
2025-06-01,Importations,Espagne,-0.116085175
2025-07-01,Importations,Espagne,-0.27372885
2025-08-01,Importations,Espagne,-0.3004192
2025-09-01,Importations,Espagne,-0.2232884
2005-01-01,Solde,Espagne,0.924235
2005-02-01,Solde,Espagne,0.701572
2005-03-01,Solde,Espagne,0.582562
2005-04-01,Solde,Espagne,0.599293
2005-05-01,Solde,Espagne,0.800869
2005-06-01,Solde,Espagne,0.674042
2005-07-01,Solde,Espagne,0.582968
2005-08-01,Solde,Espagne,0.548305
2005-09-01,Solde,Espagne,0.338619
2005-10-01,Solde,Espagne,0.303879
2005-11-01,Solde,Espagne,0.160446
2005-12-01,Solde,Espagne,0.223601
2006-01-01,Solde,Espagne,0.450521
2006-02-01,Solde,Espagne,0.166602
2006-03-01,Solde,Espagne,-0.106037
2006-04-01,Solde,Espagne,0.430065
2006-05-01,Solde,Espagne,0.674051
2006-06-01,Solde,Espagne,0.504689
2006-07-01,Solde,Espagne,0.254042
2006-08-01,Solde,Espagne,0.632412
2006-09-01,Solde,Espagne,0.629212
2006-10-01,Solde,Espagne,0.506466
2006-11-01,Solde,Espagne,0.111838
2006-12-01,Solde,Espagne,0.062396
2007-01-01,Solde,Espagne,0.646466
2007-02-01,Solde,Espagne,0.469954
2007-03-01,Solde,Espagne,0.604093
2007-04-01,Solde,Espagne,0.640501
2007-05-01,Solde,Espagne,0.495159
2007-06-01,Solde,Espagne,0.630074
2007-07-01,Solde,Espagne,0.619602
2007-08-01,Solde,Espagne,0.685219
2007-09-01,Solde,Espagne,0.334984
2007-10-01,Solde,Espagne,0.032856
2007-11-01,Solde,Espagne,-0.043556
2007-12-01,Solde,Espagne,0.268675
2008-01-01,Solde,Espagne,0.514726
2008-02-01,Solde,Espagne,0.489185
2008-03-01,Solde,Espagne,0.152027
2008-04-01,Solde,Espagne,0.008933
2008-05-01,Solde,Espagne,0.35659
2008-06-01,Solde,Espagne,0.09229
2008-07-01,Solde,Espagne,0.282776
2008-08-01,Solde,Espagne,0.30243
2008-09-01,Solde,Espagne,0.156173
2008-10-01,Solde,Espagne,0.012106
2008-11-01,Solde,Espagne,0.184891
2008-12-01,Solde,Espagne,0.198714
2009-01-01,Solde,Espagne,-0.109829
2009-02-01,Solde,Espagne,-0.11378
2009-03-01,Solde,Espagne,0.257746
2009-04-01,Solde,Espagne,0.38958
2009-05-01,Solde,Espagne,0.551894
2009-06-01,Solde,Espagne,0.269452
2009-07-01,Solde,Espagne,0.181627
2009-08-01,Solde,Espagne,0.148191
2009-09-01,Solde,Espagne,0.080405
2009-10-01,Solde,Espagne,0.024495
2009-11-01,Solde,Espagne,-0.034327
2009-12-01,Solde,Espagne,-0.19328
2010-01-01,Solde,Espagne,-0.358238
2010-02-01,Solde,Espagne,-0.333337
2010-03-01,Solde,Espagne,-0.359967
2010-04-01,Solde,Espagne,-0.337227
2010-05-01,Solde,Espagne,-0.147029
2010-06-01,Solde,Espagne,0.011245
2010-07-01,Solde,Espagne,0.032574
2010-08-01,Solde,Espagne,0.377591
2010-09-01,Solde,Espagne,0.069673
2010-10-01,Solde,Espagne,-0.155804
2010-11-01,Solde,Espagne,-0.028239
2010-12-01,Solde,Espagne,-0.395873
2011-01-01,Solde,Espagne,-0.226444
2011-02-01,Solde,Espagne,-0.191724
2011-03-01,Solde,Espagne,-0.399399
2011-04-01,Solde,Espagne,-0.171086
2011-05-01,Solde,Espagne,0.121826
2011-06-01,Solde,Espagne,0.354731
2011-07-01,Solde,Espagne,0.468855
2011-08-01,Solde,Espagne,0.605985
2011-09-01,Solde,Espagne,0.348774
2011-10-01,Solde,Espagne,0.351893
2011-11-01,Solde,Espagne,-0.100554
2011-12-01,Solde,Espagne,0.29505
2012-01-01,Solde,Espagne,0.723573
2012-02-01,Solde,Espagne,-0.309844
2012-03-01,Solde,Espagne,0.330011
2012-04-01,Solde,Espagne,-0.0088
2012-05-01,Solde,Espagne,0.250853
2012-06-01,Solde,Espagne,0.481595
2012-07-01,Solde,Espagne,0.494568
2012-08-01,Solde,Espagne,0.334023
2012-09-01,Solde,Espagne,0.071518
2012-10-01,Solde,Espagne,-0.273254
2012-11-01,Solde,Espagne,-0.171714
2012-12-01,Solde,Espagne,-0.02991
2013-01-01,Solde,Espagne,0.091614
2013-02-01,Solde,Espagne,-0.305381
2013-03-01,Solde,Espagne,-0.63584
2013-04-01,Solde,Espagne,-0.464265
2013-05-01,Solde,Espagne,0.512008
2013-06-01,Solde,Espagne,0.542334
2013-07-01,Solde,Espagne,0.520239
2013-08-01,Solde,Espagne,0.674589
2013-09-01,Solde,Espagne,0.39693
2013-10-01,Solde,Espagne,0.284823
2013-11-01,Solde,Espagne,-0.276457
2013-12-01,Solde,Espagne,0.366366
2014-01-01,Solde,Espagne,-0.254211
2014-02-01,Solde,Espagne,-0.633232
2014-03-01,Solde,Espagne,-0.192379
2014-04-01,Solde,Espagne,-0.162876
2014-05-01,Solde,Espagne,0.6638718
2014-06-01,Solde,Espagne,0.6686025
2014-07-01,Solde,Espagne,0.694486
2014-08-01,Solde,Espagne,0.8122879
2014-09-01,Solde,Espagne,0.7554277
2014-10-01,Solde,Espagne,0.5057005
2014-11-01,Solde,Espagne,0.4622983
2014-12-01,Solde,Espagne,0.244102
2015-01-01,Solde,Espagne,0.6221875
2015-02-01,Solde,Espagne,-0.3738228
2015-03-01,Solde,Espagne,0.0448717
2015-04-01,Solde,Espagne,0.4081715
2015-05-01,Solde,Espagne,0.8170174
2015-06-01,Solde,Espagne,0.751605
2015-07-01,Solde,Espagne,0.6686491
2015-08-01,Solde,Espagne,0.6889982
2015-09-01,Solde,Espagne,0.4656833
2015-10-01,Solde,Espagne,0.4814784
2015-11-01,Solde,Espagne,1.0809446
2015-12-01,Solde,Espagne,1.6649692
2016-01-01,Solde,Espagne,0.3903236
2016-02-01,Solde,Espagne,0.3874174
2016-03-01,Solde,Espagne,0.2898683
2016-04-01,Solde,Espagne,-0.3774209
2016-05-01,Solde,Espagne,0.6374506
2016-06-01,Solde,Espagne,1.2017617
2016-07-01,Solde,Espagne,1.3062273
2016-08-01,Solde,Espagne,1.3915909
2016-09-01,Solde,Espagne,1.2194002
2016-10-01,Solde,Espagne,0.044498
2016-11-01,Solde,Espagne,0.3690494
2016-12-01,Solde,Espagne,0.9455094
2017-01-01,Solde,Espagne,-0.3463973
2017-02-01,Solde,Espagne,0.4003977
2017-03-01,Solde,Espagne,1.6998059
2017-04-01,Solde,Espagne,1.4848253
2017-05-01,Solde,Espagne,1.8528538
2017-06-01,Solde,Espagne,1.4306136
2017-07-01,Solde,Espagne,1.4024526
2017-08-01,Solde,Espagne,1.7044112
2017-09-01,Solde,Espagne,1.6347559
2017-10-01,Solde,Espagne,1.0675
2017-11-01,Solde,Espagne,-0.0354947
2017-12-01,Solde,Espagne,0.1687424
2018-01-01,Solde,Espagne,1.8229412
2018-02-01,Solde,Espagne,1.3231073
2018-03-01,Solde,Espagne,-0.7261882
2018-04-01,Solde,Espagne,1.0378115
2018-05-01,Solde,Espagne,1.8706128
2018-06-01,Solde,Espagne,1.5681924
2018-07-01,Solde,Espagne,1.7462574
2018-08-01,Solde,Espagne,1.1194841
2018-09-01,Solde,Espagne,1.2700345
2018-10-01,Solde,Espagne,0.2308294
2018-11-01,Solde,Espagne,-0.1318859
2018-12-01,Solde,Espagne,0.9105655
2019-01-01,Solde,Espagne,0.3118593
2019-02-01,Solde,Espagne,1.5399539
2019-03-01,Solde,Espagne,2.0211599
2019-04-01,Solde,Espagne,1.3047665
2019-05-01,Solde,Espagne,1.0906521
2019-06-01,Solde,Espagne,0.8156006
2019-07-01,Solde,Espagne,0.7728522
2019-08-01,Solde,Espagne,0.9698794
2019-09-01,Solde,Espagne,0.8107152
2019-10-01,Solde,Espagne,0.9938789
2019-11-01,Solde,Espagne,-0.531063
2019-12-01,Solde,Espagne,-0.3956859
2020-01-01,Solde,Espagne,0.9642581
2020-02-01,Solde,Espagne,1.1944643
2020-03-01,Solde,Espagne,0.7862896
2020-04-01,Solde,Espagne,0.7966435
2020-05-01,Solde,Espagne,1.3051637
2020-06-01,Solde,Espagne,0.7978751
2020-07-01,Solde,Espagne,0.3290086
2020-08-01,Solde,Espagne,0.0544942
2020-09-01,Solde,Espagne,-0.7520337
2020-10-01,Solde,Espagne,-0.074422
2020-11-01,Solde,Espagne,0.4379082
2020-12-01,Solde,Espagne,-0.5917825
2021-01-01,Solde,Espagne,0.5128576
2021-02-01,Solde,Espagne,-1.0053511
2021-03-01,Solde,Espagne,0.1909042
2021-04-01,Solde,Espagne,0.4374363
2021-05-01,Solde,Espagne,1.0529568
2021-06-01,Solde,Espagne,1.3713119
2021-07-01,Solde,Espagne,1.31667071
2021-08-01,Solde,Espagne,1.8376943
2021-09-01,Solde,Espagne,1.2832985
2021-10-01,Solde,Espagne,0.8618227
2021-11-01,Solde,Espagne,-0.8417357
2021-12-01,Solde,Espagne,-0.9648133
2022-01-01,Solde,Espagne,-0.4405601
2022-02-01,Solde,Espagne,0.9798248
2022-03-01,Solde,Espagne,-0.2718131
2022-04-01,Solde,Espagne,-0.8108281
2022-05-01,Solde,Espagne,-0.41235213
2022-06-01,Solde,Espagne,-0.30657724
2022-07-01,Solde,Espagne,-0.9895855
2022-08-01,Solde,Espagne,-1.4801735
2022-09-01,Solde,Espagne,-1.7864824
2022-10-01,Solde,Espagne,-0.9110936
2022-11-01,Solde,Espagne,-1.208239
2022-12-01,Solde,Espagne,-1.4912537
2023-01-01,Solde,Espagne,-0.964138
2023-02-01,Solde,Espagne,-0.6178282
2023-03-01,Solde,Espagne,-1.2072512
2023-04-01,Solde,Espagne,-0.8943357
2023-05-01,Solde,Espagne,-0.1927505
2023-06-01,Solde,Espagne,0.0641152
2023-07-01,Solde,Espagne,0.8802346
2023-08-01,Solde,Espagne,0.3884293
2023-09-01,Solde,Espagne,0.8293759
2023-10-01,Solde,Espagne,0.4760792
2023-11-01,Solde,Espagne,-0.7709454
2023-12-01,Solde,Espagne,0.1358853
2024-01-01,Solde,Espagne,-0.1578914
2024-02-01,Solde,Espagne,-0.9199267
2024-03-01,Solde,Espagne,-1.1253642
2024-04-01,Solde,Espagne,-0.9462825
2024-05-01,Solde,Espagne,0.4212814
2024-06-01,Solde,Espagne,0.5529353
2024-07-01,Solde,Espagne,1.0556658
2024-08-01,Solde,Espagne,1.3912619
2024-09-01,Solde,Espagne,0.6335621
2024-10-01,Solde,Espagne,0.3462232
2024-11-01,Solde,Espagne,0.635362
2024-12-01,Solde,Espagne,0.90784095
2025-01-01,Solde,Espagne,-0.475023475
2025-02-01,Solde,Espagne,-0.664523
2025-03-01,Solde,Espagne,-1.28582645
2025-04-01,Solde,Espagne,-0.81118465
2025-05-01,Solde,Espagne,-0.360671325
2025-06-01,Solde,Espagne,0.5916311
2025-07-01,Solde,Espagne,0.3597481
2025-08-01,Solde,Espagne,0.755723725
2025-09-01,Solde,Espagne,0.7917209
2005-01-01,Exportations,Belgique/Allemagne,0.15637
2005-02-01,Exportations,Belgique/Allemagne,0.125974
2005-03-01,Exportations,Belgique/Allemagne,0.526737
2005-04-01,Exportations,Belgique/Allemagne,0.252184
2005-05-01,Exportations,Belgique/Allemagne,1.133825
2005-06-01,Exportations,Belgique/Allemagne,1.124541
2005-07-01,Exportations,Belgique/Allemagne,0.233471
2005-08-01,Exportations,Belgique/Allemagne,1.721294
2005-09-01,Exportations,Belgique/Allemagne,1.177886
2005-10-01,Exportations,Belgique/Allemagne,0.78176
2005-11-01,Exportations,Belgique/Allemagne,0.890474
2005-12-01,Exportations,Belgique/Allemagne,0.109406
2006-01-01,Exportations,Belgique/Allemagne,0.051471
2006-02-01,Exportations,Belgique/Allemagne,0.036717
2006-03-01,Exportations,Belgique/Allemagne,0.288054
2006-04-01,Exportations,Belgique/Allemagne,1.571244
2006-05-01,Exportations,Belgique/Allemagne,1.767356
2006-06-01,Exportations,Belgique/Allemagne,1.366484
2006-07-01,Exportations,Belgique/Allemagne,1.130931
2006-08-01,Exportations,Belgique/Allemagne,2.266996
2006-09-01,Exportations,Belgique/Allemagne,2.154341
2006-10-01,Exportations,Belgique/Allemagne,1.823373
2006-11-01,Exportations,Belgique/Allemagne,1.791535
2006-12-01,Exportations,Belgique/Allemagne,0.639641
2007-01-01,Exportations,Belgique/Allemagne,0.340641
2007-02-01,Exportations,Belgique/Allemagne,0.856545
2007-03-01,Exportations,Belgique/Allemagne,0.762739
2007-04-01,Exportations,Belgique/Allemagne,0.595102
2007-05-01,Exportations,Belgique/Allemagne,1.175088
